103.1.70.66; 103.1.70.66; /beginner/droidsev3.pptx; 11/Oct/2014:06:56:20;  103.1.70.66;   5.2999,100.2605;   Bayan Lepas;   Pulau Pinang
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:18:42;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:18:42;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:18:42;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:18:42;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:18:43;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /beginner/Beginner4.pdf; 23/Oct/2014:01:19:02;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /beginner/Beginner4.pdf; 23/Oct/2014:01:19:02;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /beginner/Beginner4.pdf; 23/Oct/2014:01:19:03;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/myblocks.pdf; 23/Oct/2014:01:20:30;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/myblocks.pdf; 23/Oct/2014:01:20:30;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:22:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:22:51;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:22:54;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/colorfollower.pdf; 23/Oct/2014:01:23:01;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/colorfollower.pdf; 23/Oct/2014:01:23:01;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/colorfollower.pdf; 23/Oct/2014:01:23:02;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:23:04;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /beginner/Beginner3.pdf; 23/Oct/2014:01:18:12;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
wireless_broadband_router; 98.111.220.189; /intermediate/SimpleLineFollower.pptx; 23/Oct/2014:01:24:27;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /intermediate/SimpleLineFollower.pdf; 23/Oct/2014:01:24:28;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /intermediate/SimpleLineFollower.pdf; 23/Oct/2014:01:24:28;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /intermediate/SimpleLineFollower.pdf; 23/Oct/2014:01:24:29;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /intermediate/SimpleLineFollower.pdf; 23/Oct/2014:01:24:29;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/debug.pdf; 23/Oct/2014:01:24:32;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/debug.pdf; 23/Oct/2014:01:24:32;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/debug.pdf; 23/Oct/2014:01:24:32;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /intermediate/myblocks.pdf; 23/Oct/2014:01:20:30;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/gyroturn.pdf; 23/Oct/2014:01:26:15;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/gyroturn.pdf; 23/Oct/2014:01:26:16;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/align.pdf; 23/Oct/2014:01:26:25;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/align.pdf; 23/Oct/2014:01:26:25;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/calibrate.pdf; 23/Oct/2014:01:26:32;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/calibrate.pdf; 23/Oct/2014:01:26:32;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/linefollower.pdf; 23/Oct/2014:01:26:38;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/linefollower.pdf; 23/Oct/2014:01:27:50;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/othergyro.pdf; 23/Oct/2014:01:27:56;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/othergyro.pdf; 23/Oct/2014:01:27:56;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/proportionalcontrol.pdf; 23/Oct/2014:01:28:02;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/proportionalcontrol.pdf; 23/Oct/2014:01:28:02;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:31:06;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/gyroturn.pdf; 23/Oct/2014:01:26:15;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/align.pdf; 23/Oct/2014:01:26:25;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/calibrate.pdf; 23/Oct/2014:01:26:32;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/linefollower.pdf; 23/Oct/2014:01:26:38;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/linefollower.pdf; 23/Oct/2014:01:26:39;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/othergyro.pdf; 23/Oct/2014:01:27:56;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
c-76-97-203-66.hsd1.ga.comcast.net; 76.97.203.66; /advanced/proportionalcontrol.pdf; 23/Oct/2014:01:28:01;  c-76-97-203-66.hsd1.ga.comcast.net;  34.2281,-84.1780;  Cumming;  Georgia
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:17;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:18;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /beg/Beginner4.pdf; 23/Oct/2014:01:34:19;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
